"id","muestra","feature_id","feature_type","conteo_crudo","microbiota","tipo_tiempo"
"33534","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS11865","gene","24","4","preflight"
"33535","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS11870","gene","57","4","preflight"
"33536","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS11870","gene","2267","4","preflight"
"33537","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS11870","gene","398","4","preflight"
"33538","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS11870","gene","199","4","preflight"
"33539","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_UMB","gene-SAR_RS11870","gene","65","4","preflight"
"33540","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS11870","gene","75","4","preflight"
"33541","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS11875","gene","4","4","preflight"
"33542","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS11880","gene","247","4","preflight"
"33543","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS11885","gene","140","4","preflight"
"33544","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS11895","gene","62","4","preflight"
"33545","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS11895","gene","53","4","preflight"
"33546","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS11900","gene","14","4","preflight"
"33547","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS11940","gene","10","4","preflight"
"33548","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS11985","gene","22","4","preflight"
"33549","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS11990","gene","8","4","preflight"
"33550","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12000","gene","14","4","preflight"
"33551","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12010","gene","4","4","preflight"
"33552","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12010","gene","2","4","preflight"
"33553","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12030","gene","44","4","preflight"
"33554","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12030","gene","650","4","preflight"
"33555","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12030","gene","554","4","preflight"
"33556","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12030","gene","145","4","preflight"
"33557","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12035","gene","7","4","preflight"
"33558","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12035","gene","64","4","preflight"
"33559","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12035","gene","313","4","preflight"
"33560","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_UMB","gene-SAR_RS12035","gene","146","4","preflight"
"33561","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS12035","gene","29","4","preflight"
"33562","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12070","gene","34","4","preflight"
"33563","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12070","gene","430","4","preflight"
"33564","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12070","gene","171","4","preflight"
"33565","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12070","gene","19","4","preflight"
"33566","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12075","gene","96","4","preflight"
"33567","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12075","gene","1118","4","preflight"
"33568","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12075","gene","546","4","preflight"
"33569","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12075","gene","201","4","preflight"
"33570","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_WEB","gene-SAR_RS12075","gene","3","4","preflight"
"33571","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ARM","gene-SAR_RS12075","gene","96","4","preflight"
"33572","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS12075","gene","52","4","preflight"
"33573","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12080","gene","52","4","preflight"
"33574","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12080","gene","285","4","preflight"
"33575","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12080","gene","224","4","preflight"
"33576","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12080","gene","15","4","preflight"
"33577","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS12080","gene","65","4","preflight"
"33578","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12085","gene","12","4","preflight"
"33579","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12085","gene","209","4","preflight"
"33580","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12085","gene","165","4","preflight"
"33581","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12085","gene","9","4","preflight"
"33582","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12085","gene","76","4","preflight"
"33583","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12090","gene","13","4","preflight"
"33584","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12095","gene","18","4","preflight"
"33585","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12095","gene","138","4","preflight"
"33586","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12095","gene","104","4","preflight"
"33587","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12095","gene","16","4","preflight"
"33588","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12100","gene","29","4","preflight"
"33589","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12100","gene","483","4","preflight"
"33590","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12100","gene","183","4","preflight"
"33591","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12100","gene","70","4","preflight"
"33592","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12105","gene","7","4","preflight"
"33593","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12105","gene","647","4","preflight"
"33594","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12105","gene","21","4","preflight"
"33595","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12110","gene","40","4","preflight"
"33596","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12110","gene","204","4","preflight"
"33597","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12110","gene","367","4","preflight"
"33598","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12110","gene","1","4","preflight"
"33599","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12110","gene","48","4","preflight"
"33600","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS12110","gene","63","4","preflight"
"33601","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12115","gene","6","4","preflight"
"33602","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12115","gene","112","4","preflight"
"33603","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12115","gene","239","4","preflight"
"33604","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12115","gene","36","4","preflight"
"33605","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_WEB","gene-SAR_RS12115","gene","212","4","preflight"
"33606","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12120","gene","20","4","preflight"
"33607","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12120","gene","602","4","preflight"
"33608","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12120","gene","50","4","preflight"
"33609","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12120","gene","54","4","preflight"
"33610","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS12120","gene","46","4","preflight"
"33611","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12125","gene","18","4","preflight"
"33612","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12125","gene","301","4","preflight"
"33613","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12125","gene","9","4","preflight"
"33614","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_UMB","gene-SAR_RS12125","gene","53","4","preflight"
"33615","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12130","gene","34","4","preflight"
"33616","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12130","gene","171","4","preflight"
"33617","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12130","gene","428","4","preflight"
"33618","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12130","gene","6","4","preflight"
"33619","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12130","gene","66","4","preflight"
"33620","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_UMB","gene-SAR_RS12130","gene","1","4","preflight"
"33621","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12135","gene","19","4","preflight"
"33622","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12135","gene","713","4","preflight"
"33623","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12135","gene","300","4","preflight"
"33624","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12135","gene","42","4","preflight"
"33625","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12140","gene","6","4","preflight"
"33626","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12140","gene","61","4","preflight"
"33627","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12140","gene","18","4","preflight"
"33628","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12140","gene","60","4","preflight"
"33629","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_UMB","gene-SAR_RS12140","gene","65","4","preflight"
"33630","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ARM","gene-SAR_RS12140","gene","2","4","preflight"
"33631","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12145","gene","83","4","preflight"
"33632","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12145","gene","612","4","preflight"
"33633","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12145","gene","552","4","preflight"
"33634","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12145","gene","254","4","preflight"
"33635","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12145","gene","112","4","preflight"
"33636","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_UMB","gene-SAR_RS12145","gene","229","4","preflight"
"33637","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ARM","gene-SAR_RS12145","gene","203","4","preflight"
"33638","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS12145","gene","122","4","preflight"
"33639","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12150","gene","13","4","preflight"
"33640","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12150","gene","274","4","preflight"
"33641","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12150","gene","437","4","preflight"
"33642","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS12150","gene","47","4","preflight"
"33643","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12155","gene","19","4","preflight"
"33644","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12155","gene","299","4","preflight"
"33645","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12155","gene","399","4","preflight"
"33646","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12155","gene","14","4","preflight"
"33647","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12155","gene","162","4","preflight"
"33648","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS12155","gene","46","4","preflight"
"33649","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12160","gene","22","4","preflight"
"33650","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12160","gene","180","4","preflight"
"33651","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12160","gene","156","4","preflight"
"33652","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12160","gene","111","4","preflight"
"33653","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12165","gene","19","4","preflight"
"33654","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12165","gene","114","4","preflight"
"33655","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12165","gene","131","4","preflight"
"33656","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12165","gene","1","4","preflight"
"33657","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12170","gene","22","4","preflight"
"33658","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12170","gene","396","4","preflight"
"33659","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12170","gene","32","4","preflight"
"33660","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12175","gene","51","4","preflight"
"33661","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12175","gene","746","4","preflight"
"33662","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12175","gene","880","4","preflight"
"33663","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12175","gene","1","4","preflight"
"33664","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12175","gene","136","4","preflight"
"33665","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_UMB","gene-SAR_RS12175","gene","68","4","preflight"
"33666","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS12175","gene","90","4","preflight"
"33667","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12180","gene","17","4","preflight"
"33668","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12180","gene","420","4","preflight"
"33669","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12180","gene","80","4","preflight"
"33670","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_UMB","gene-SAR_RS12180","gene","110","4","preflight"
"33671","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12185","gene","21","4","preflight"
"33672","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12185","gene","307","4","preflight"
"33673","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12185","gene","24","4","preflight"
"33674","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12185","gene","22","4","preflight"
"33675","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12190","gene","70","4","preflight"
"33676","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12190","gene","275","4","preflight"
"33677","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12190","gene","1363","4","preflight"
"33678","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12190","gene","111","4","preflight"
"33679","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12190","gene","276","4","preflight"
"33680","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS12190","gene","151","4","preflight"
"33681","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12195","gene","19","4","preflight"
"33682","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12195","gene","248","4","preflight"
"33683","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12195","gene","246","4","preflight"
"33684","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12195","gene","14","4","preflight"
"33685","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS12195","gene","16","4","preflight"
"33686","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12200","gene","12","4","preflight"
"33687","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12200","gene","532","4","preflight"
"33688","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12200","gene","9","4","preflight"
"33689","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12200","gene","51","4","preflight"
"33690","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_WEB","gene-SAR_RS12200","gene","6","4","preflight"
"33691","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS12200","gene","16","4","preflight"
"33692","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12205","gene","29","4","preflight"
"33693","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12205","gene","850","4","preflight"
"33694","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12205","gene","1019","4","preflight"
"33695","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12205","gene","3","4","preflight"
"33696","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12205","gene","109","4","preflight"
"33697","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_EAR","gene-SAR_RS12210","gene","28","4","preflight"
"33698","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12210","gene","7","4","preflight"
"33699","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12210","gene","364","4","preflight"
"33700","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_ORC","gene-SAR_RS12210","gene","37","4","preflight"
"33701","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_TZO","gene-SAR_RS12210","gene","1","4","preflight"
"33702","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_WEB","gene-SAR_RS12210","gene","331","4","preflight"
"33703","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAP","gene-SAR_RS12210","gene","30","4","preflight"
"33704","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12220","gene","121","4","preflight"
"33705","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12220","gene","14","4","preflight"
"33706","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12225","gene","30","4","preflight"
"33707","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12240","gene","16","4","preflight"
"33708","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12255","gene","22","4","preflight"
"33709","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12260","gene","18","4","preflight"
"33710","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12265","gene","12","4","preflight"
"33711","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12305","gene","24","4","preflight"
"33712","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12310","gene","10","4","preflight"
"33713","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12325","gene","6","4","preflight"
"33714","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12330","gene","10","4","preflight"
"33715","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12335","gene","6","4","preflight"
"33716","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12345","gene","20","4","preflight"
"33717","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12355","gene","30","4","preflight"
"33718","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12360","gene","10","4","preflight"
"33719","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12365","gene","36","4","preflight"
"33720","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12375","gene","44","4","preflight"
"33721","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12385","gene","64","4","preflight"
"33722","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_WEB","gene-SAR_RS12410","gene","223","4","preflight"
"33723","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_GLU","gene-SAR_RS12415","gene","1","4","preflight"
"33724","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12425","gene","22","4","preflight"
"33725","GLDS-564_metatranscriptomics_metaT_I4_C004_L-3_NAC","gene-SAR_RS12430","gene","34","4","preflight"
